12wDate,Team,Pitcher,Open,Close,OpenOU,CloseOU
523,SFO,BZITO-L,106,124,8.5,8
523,MIL,MESTRADA-R,-126,-144,8.5,8
523,WAS,EJACKSON-R,137,130,6.5,6.5
523,PHI,CHAMELS-L,-157,-150,6.5,6.5
523,ATL,THANSON-R,-118,-109,8.5,8
523,CIN,BARROYO-R,-102,-111,8.5,8
523,COL,AWHITE-R,137,130,8,8
523,MIA,CZAMBRANO-R,-157,-150,8,8
523,CUB,SAMARDZIJA-R,108,106,7,7
523,HOU,WRODRIGUZ-L,-128,-126,7,7
523,SDG,JSUPPAN-R,175,190,7.5,8.5
523,STL,LLYNN-R,-205,-220,7.5,8.5
523,LOS,TLILLY-L,-108,100,8.5,9.5
523,ARI,JSAUNDERS-L,-112,-120,8.5,9.5
523,BOS,DBARD-R,-108,-105,9.5,9
523,BAL,JARRIETA-R,-112,-115,9.5,9
523,TOR,RROMERO-L,-107,101,7.5,7
523,TAM,JSHIELDS-R,-113,-121,7.5,7
523,LAA,JWEAVER-R,-145,-150,6.5,6.5
523,OAK,JPARKER-R,125,130,6.5,6.5
523,TEX,SFELDMAN-R,-150,-132,8,7.5
523,SEA,KMILLWOOD-R,130,112,8,7.5
523,KAN,WSMITH-L,170,180,9,9
523,NYY,APETTITTE-L,-200,-210,9,9
523,DET,DFISTER-R,-124,-114,8.5,8.5
523,CLE,McALLISTER-R,104,-106,8.5,8.5
523,MIN,SDIAMOND-L,140,120,7.5,8
523,CWS,CSALE-L,-160,-140,7.5,8
524,SDG,ESTULTS-L,110,119,8,8
524,NYM,JHEFNER-R,-130,-139,8,8
524,ATL,RDELGADO-R,-105,100,9,9
524,CIN,HBAILEY-R,-115,-120,9,9
524,SFO,VOGELSONG-R,135,121,6.5,7
524,MIA,ASANCHEZ-R,-155,-141,6.5,7
524,PHI,JBLANTON-R,135,114,8,8.5
524,STL,WESTBROOK-R,-155,-134,8,8.5
524,DET,VERLANDER-R,-150,-164,7,7
524,CLE,JMASTERSN-R,130,144,7,7
524,MIN,CDEVRIES-R,140,119,9,9
524,CWS,PHUMBER-R,-160,-139,9,9
524,LAA,DHAREN-R,-125,-121,6.5,6
524,SEA,JVARGAS-L,105,101,6.5,6
525,CUB,RDEMPSTER-R,105,107,6.5,7
525,PIT,ABURNETT-R,-125,-127,6.5,7
525,SFO,TLINCECUM-R,120,124,7,7
525,MIA,JJOHNSON-R,-140,-144,7,7
525,SDG,ABASS-R,100,-104,7,7
525,NYM,DGEE-R,-120,-116,7,7
525,COL,CFRIEDRCH-L,155,136,8,8.5
525,CIN,JCUETO-R,-175,-156,8,8.5
525,WAS,RDETWILER-L,130,124,7,7
525,ATL,THUDSON-R,-150,-144,7,7
525,PHI,CLEE-L,-120,-116,7,7.5
525,STL,KLOHSE-R,100,-104,7,7.5
525,MIL,YGALLARDO-R,100,101,9,9
525,ARI,IKENNEDY-R,-120,-121,9,9
525,HOU,LHARRELL-R,200,190,6.5,6
525,LOS,CKERSHAW-L,-230,-220,6.5,6
525,KAN,BCHEN-L,120,107,8.5,8.5
525,BAL,JHAMMEL-R,-140,-127,8.5,8.5
525,TAM,ACOBB-R,145,130,9,9
525,BOS,JLESTER-L,-165,-150,9,9
525,TOR,BMORROW-R,120,114,9,9
525,TEX,DHOLLAND-L,-140,-134,9,9
525,DET,DSMYLY-L,-130,-135,8.5,8.5
525,MIN,ASWARZAK-R,110,115,8.5,8.5
525,CLE,JGOMEZ-R,-105,-104,8.5,9
525,CWS,JQUINTANA-L,-105,-116,8.5,9
525,NYY,INOVA-R,-140,-144,7.5,7.5
525,OAK,TROSS-R,120,124,7.5,7.5
525,LAA,ESANTANA-R,-125,-116,7.5,7
525,SEA,BBEAVAN-R,105,-104,7.5,7
526,SDG,CRICHARD-L,145,138,7,7.5
526,NYM,JSANTANA-L,-165,-158,7,7.5
526,WAS,STRASBURG-R,-150,-120,7,7.5
526,ATL,MMINOR-L,130,100,7,7.5
526,SFO,BUMGARNER-L,120,101,7.5,7.5
526,MIA,MBUEHRLE-L,-140,-121,7.5,7.5
526,CUB,PMAHOLM-L,105,-103,7.5,8
526,PIT,KCORREIA-R,-125,-117,7.5,8
526,PHI,KKENDRICK-R,145,136,8.5,9
526,STL,JGARCIA-L,-165,-156,8.5,9
526,COL,JGUTHRIE-R,125,130,9,9.5
526,CIN,MLEAKE-R,-145,-150,9,9.5
526,HOU,BNORRIS-R,120,104,7,6.5
526,LOS,BILLINGSLY-R,-140,-124,7,6.5
526,MIL,ZGREINKE-R,-120,-124,8.5,9
526,ARI,WMILEY-L,100,104,8.5,9
526,DET,MSCHERZER-R,-125,-138,8.5,8.5
526,MIN,CPAVANO-R,105,118,8.5,8.5
526,TOR,HALVAREZ-R,155,152,10,9.5
526,TEX,CLEWIS-R,-175,-172,10,9.5
526,NYY,CSABATHIA-L,-175,-160,7,7.5
526,OAK,BCOLON-R,155,140,7,7.5
526,KAN,FPAULINO-R,110,-104,8,8.5
526,BAL,WCHEN-L,-130,-116,8,8.5
526,CLE,DLOWE-R,125,139,7.5,8.5
526,CWS,JPEAVY-R,-145,-159,7.5,8.5
526,TAM,DPRICE-L,115,-109,8.5,8.5
526,BOS,JBECKETT-R,-135,-111,8.5,8.5
526,LAA,JWILLIAMS-R,145,118,6.5,6.5
526,SEA,FHERNANDZ-R,-165,-138,6.5,6.5
527,SFO,MCAIN-R,-106,-107,7,7.5
527,MIA,RNOLASCO-R,-114,-113,7,7.5
527,SDG,EVOLQUEZ-R,110,130,7,8
527,NYM,RDICKEY-R,-130,-150,7,8
527,COL,JMOYER-L,145,164,9,9
527,CIN,MLATOS-R,-165,-184,9,9
527,CUB,MGARZA-R,-106,-105,6.5,7
527,PIT,EBEDARD-L,-114,-115,6.5,7
527,PHI,RHALLADAY-R,-108,-112,7.5,7.5
527,STL,WAINWRIGHT-R,-112,-108,7.5,7.5
527,HOU,JHAPP-L,139,114,7.5,7
527,LOS,CCAPUANO-L,-159,-134,7.5,7
527,MIL,RWOLF-L,110,110,10,9.5
527,ARI,DHUDSON-R,-130,-130,10,9.5
527,WAS,GGONZALEZ-L,107,100,6.5,6.5
527,ATL,BBEACHY-R,-127,-120,6.5,6.5
527,KAN,LHOCHEVAR-R,103,118,9.5,9
527,BAL,BMATUSZ-L,-123,-138,9.5,9
527,TAM,HELLICKSON-R,-113,-112,10,10
527,BOS,CBUCHHOLZ-R,-107,-108,10,10
527,DET,RPORCELLO-R,-108,-118,9,9.5
527,MIN,PWALTERS-R,-112,-102,9,9.5
527,CLE,UJIMENEZ-R,125,118,9,9.5
527,CWS,GFLOYD-R,-145,-138,9,9.5
527,TOR,KDRABEK-R,170,164,9.5,10
527,TEX,YDARVISH-R,-190,-184,9.5,10
527,NYY,HKURODA-R,-130,-120,8,8
527,OAK,TMILONE-L,110,100,8,8
527,LAA,CWILSON-L,-139,-138,6.5,6.5
527,SEA,HNOESI-R,119,118,6.5,6.5
528,WAS,ZIMMERMANN-R,-105,-109,7,7.5
528,MIA,CZAMBRANO-R,-115,-111,7,7.5
528,PHI,CHAMELS-L,-130,-136,7,7.5
528,NYM,JNIESE-L,110,116,7,7.5
528,STL,LLYNN-R,-107,-101,7.5,7.5
528,ATL,THANSON-R,-113,-119,7.5,7.5
528,CIN,BARROYO-R,-114,-108,7.5,7.5
528,PIT,JMCDONALD-R,-106,-112,7.5,7.5
528,SDG,JSUPPAN-R,110,123,12.5,13
528,CUB,TWOOD-L,-130,-143,12.5,13
528,HOU,WRODRIGUZ-L,-103,-101,9.5,9.5
528,COL,JNICASIO-R,-117,-119,9.5,9.5
528,HOU,JLYLES-R,122,119,10.5,10
528,COL,AWHITE-R,-142,-139,10.5,10
528,ARI,TCAHILL-R,-106,-119,7.5,7.5
528,SFO,BZITO-L,-114,-101,7.5,7.5
528,MIL,SMARCUM-R,-106,-108,7.5,7
528,LOS,AHARANG-R,-114,-112,7.5,7
528,DET,DFISTER-R,100,106,9.5,9
528,BOS,FDOUBRONT-L,-120,-126,9.5,9
528,OAK,TBLACKLEY-L,103,111,8,9
528,MIN,SDIAMOND-L,-123,-131,8,9
528,CWS,CSALE-L,-107,-113,7.5,7.5
528,TAM,MMOORE-L,-113,-107,7.5,7.5
528,KAN,NADCOCK-R,120,110,9,9
528,CLE,JTOMLIN-R,-140,-130,9,9
528,BAL,THUNTER-R,110,110,10,10
528,TOR,DHUTCHISN-R,-130,-130,10,10
528,SEA,KMILLWOOD-R,173,170,9.5,10.5
528,TEX,MHARRISON-L,-193,-200,9.5,10.5
528,NYY,PHUGHES-R,129,115,7.5,7.5
528,LAA,JWEAVER-R,-149,-135,7.5,7.5
529,SDG,ESTULTS-L,120,130,9,10
529,CUB,SAMARDZIJA-R,-140,-150,9,10
529,CIN,HBAILEY-R,-125,-132,8,8
529,PIT,CMORTON-R,105,112,8,8
529,STL,WESTBROOK-R,-115,-105,8.5,8.5
529,ATL,RDELGADO-R,-105,-105,8.5,8.5
529,WAS,EJACKSON-R,120,120,7,7.5
529,MIA,ASANCHEZ-R,-140,-140,7,7.5
529,PHI,JBLANTON-R,-108,-117,8.5,8.5
529,NYM,JHEFNER-R,-112,-103,8.5,8.5
529,MIL,MFIERS-R,110,120,8,7.5
529,LOS,NEOVALDI-R,-130,-140,8,7.5
529,ARI,JSAUNDERS-L,115,103,7,7
529,SFO,VOGELSONG-R,-135,-123,7,7
529,KAN,WSMITH-L,135,120,8.5,8.5
529,CLE,JMASTERSN-R,-155,-140,8.5,8.5
529,BAL,JARRIETA-R,135,116,8.5,8.5
529,TOR,RROMERO-L,-155,-136,8.5,8.5
529,CWS,PHUMBER-R,140,145,7.5,7.5
529,TAM,JSHIELDS-R,-160,-165,7.5,7.5
529,DET,VERLANDER-R,-160,-155,8,8.5
529,BOS,DBARD-R,140,135,8,8.5
529,SEA,JVARGAS-L,170,154,10,9.5
529,TEX,SFELDMAN-R,-200,-174,10,9.5
529,OAK,JPARKER-R,-125,-112,8.5,8.5
529,MIN,CDEVRIES-R,105,-108,8.5,8.5
529,NYY,APETTITTE-L,105,115,7.5,7.5
529,LAA,DHAREN-R,-125,-135,7.5,7.5
530,SDG,ABASS-R,113,118,6.5,6.5
530,CUB,RDEMPSTER-R,-133,-138,6.5,6.5
530,CIN,JCUETO-R,-130,-120,7,7
530,PIT,ABURNETT-R,110,100,7,7
530,WAS,CWANG-R,135,137,8,8
530,MIA,JJOHNSON-R,-155,-157,8,8
530,STL,KLOHSE-R,-103,112,8,8
530,ATL,THUDSON-R,-117,-132,8,8
530,PHI,CLEE-L,-140,-152,7.5,7
530,NYM,DGEE-R,120,132,7.5,7
530,HOU,LHARRELL-R,125,147,10,10
530,COL,CFRIEDRCH-L,-145,-167,10,10
530,MIL,YGALLARDO-R,140,140,6,6
530,LOS,CKERSHAW-L,-160,-160,6,6
530,ARI,IKENNEDY-R,100,-109,7,6.5
530,SFO,TLINCECUM-R,-120,-111,7,6.5
530,KAN,BCHEN-L,105,-110,8.5,8
530,CLE,JGOMEZ-R,-125,-110,8.5,8
530,CWS,JQUINTANA-L,110,120,8,7.5
530,TAM,ACOBB-R,-130,-140,8,7.5
530,OAK,TROSS-R,-101,-106,8.5,8.5
530,MIN,FLIRIANO-L,-119,-114,8.5,8.5
530,BAL,JHAMMEL-R,116,124,8.5,8.5
530,TOR,BMORROW-R,-136,-144,8.5,8.5
530,DET,DSMYLY-L,123,120,9,9
530,BOS,JLESTER-L,-143,-140,9,9
530,SEA,BBEAVAN-R,209,200,10,9.5
530,TEX,DHOLLAND-L,-239,-230,10,9.5
530,NYY,INOVA-R,-103,-105,8.5,8.5
530,LAA,ESANTANA-R,-117,-105,8.5,8.5
531,HOU,BNORRIS-R,-105,-114,10,10
531,COL,JGUTHRIE-R,-115,-106,10,10
531,MIL,ZGREINKE-R,-106,-117,7,7
531,LOS,BILLINGSLY-R,-114,-103,7,7
531,DET,MSCHERZER-R,117,113,9,9
531,BOS,JBECKETT-R,-137,-133,9,9
601,MIA,MBUEHRLE-L,-113,-118,8.5,8.5
601,PHI,KKENDRICK-R,-107,-102,8.5,8.5
601,STL,WAINWRIGHT-R,-113,-111,7,7
601,NYM,JSANTANA-L,-107,-109,7,7
601,CIN,MLEAKE-R,-116,-130,8.5,8.5
601,HOU,JHAPP-L,-104,110,8.5,8.5
601,PIT,KCORREIA-R,110,130,8,8.5
601,MIL,RWOLF-L,-130,-150,8,8.5
601,LOS,CCAPUANO-L,-113,-105,9.5,10
601,COL,JOUTMAN-L,-107,-115,9.5,10
601,ARI,WMILEY-L,-107,-115,6.5,6.5
601,SDG,CRICHARD-L,-113,-105,6.5,6.5
601,CUB,PMAHOLM-L,135,150,7,7
601,SFO,BUMGARNER-L,-155,-170,7,7
601,BOS,CBUCHHOLZ-R,102,-104,10,9.5
601,TOR,HALVAREZ-R,-122,-116,10,9.5
601,NYY,CSABATHIA-L,-150,-156,8.5,8.5
601,DET,CCROSBY-L,130,136,8.5,8.5
601,MIN,CPAVANO-R,120,107,8.5,9
601,CLE,DLOWE-R,-140,-127,8.5,9
601,BAL,WCHEN-L,140,145,7,7
601,TAM,DPRICE-L,-160,-165,7,7
601,OAK,BCOLON-R,117,130,8,7.5
601,KAN,FPAULINO-R,-137,-150,8,7.5
601,SEA,FHERNANDZ-R,110,106,7,7
601,CWS,JPEAVY-R,-130,-126,7,7
601,TEX,CLEWIS-R,-119,-124,8.5,8.5
601,LAA,JWILLIAMS-R,-101,104,8.5,8.5
602,ATL,BBEACHY-R,110,102,6.5,6.5
602,WAS,STRASBURG-R,-130,-122,6.5,6.5
602,MIA,RNOLASCO-R,145,134,7.5,7.5
602,PHI,CHAMELS-L,-165,-154,7.5,7.5
602,STL,LLYNN-R,-135,-105,7,8
602,NYM,RDICKEY-R,115,-105,7,8
602,LOS,AHARANG-R,115,124,10.5,10.5
602,COL,JNICASIO-R,-135,-144,10.5,10.5
602,PIT,EBEDARD-L,140,111,7.5,7.5
602,MIL,SMARCUM-R,-160,-131,7.5,7.5
602,CUB,MGARZA-R,145,135,6.5,6
602,SFO,MCAIN-R,-165,-155,6.5,6
602,ARI,DHUDSON-R,100,-108,6.5,6.5
602,SDG,EVOLQUEZ-R,-120,-112,6.5,6.5
602,CIN,MLATOS-R,-120,-131,7.5,7.5
602,HOU,WRODRIGUZ-L,100,111,7.5,7.5
602,BOS,FDOUBRONT-L,-115,-112,10,10
602,TOR,KDRABEK-R,-105,-108,10,10
602,OAK,BMCCARTHY-R,-105,114,8,8
602,KAN,LHOCHEVAR-R,-115,-134,8,8
602,BAL,BMATUSZ-L,150,130,8,7.5
602,TAM,HELLICKSON-R,-170,-150,8,7.5
602,SEA,HNOESI-R,145,130,9,8.5
602,CWS,GFLOYD-R,-165,-150,9,8.5
602,NYY,HKURODA-R,-125,-110,9.5,9.5
602,DET,RPORCELLO-R,105,-110,9.5,9.5
602,MIN,PWALTERS-R,105,124,9,8.5
602,CLE,JTOMLIN-R,-125,-144,9,8.5
602,TEX,YDARVISH-R,-125,-107,7.5,7.5
602,LAA,CWILSON-L,105,-113,7.5,7.5
603,STL,WESTBROOK-R,-113,-105,8,8.5
603,NYM,JNIESE-L,-107,-105,8,8.5
603,MIA,CZAMBRANO-R,-107,-110,8.5,8.5
603,PHI,JBLANTON-R,-113,-110,8.5,8.5
603,ATL,THANSON-R,120,115,6.5,6.5
603,WAS,GGONZALEZ-L,-140,-135,6.5,6.5
603,CIN,BARROYO-R,-143,-133,8.5,8.5
603,HOU,JLYLES-R,123,113,8.5,8.5
603,PIT,JMCDONALD-R,-111,-109,7.5,7
603,MIL,MFIERS-R,-109,-111,7.5,7
603,LOS,NEOVALDI-R,-112,-105,10.5,11
603,COL,AWHITE-R,-108,-115,10.5,11
603,CUB,TWOOD-L,125,110,7.5,7.5
603,SFO,BZITO-L,-145,-130,7.5,7.5
603,ARI,TCAHILL-R,-116,-118,6.5,7
603,SDG,ESTULTS-L,-104,-102,6.5,7
603,NYY,PHUGHES-R,165,150,8,8
603,DET,VERLANDER-R,-185,-170,8,8
603,BOS,DBARD-R,-106,105,10,9.5
603,TOR,DHUTCHISN-R,-114,-125,10,9.5
603,BAL,JARRIETA-R,125,144,8,7.5
603,TAM,MMOORE-L,-145,-164,8,7.5
603,OAK,TMILONE-L,104,-110,8.5,8.5
603,KAN,VMAZZARO-R,-124,-110,8.5,8.5
603,SEA,KMILLWOOD-R,152,145,7.5,8
603,CWS,CSALE-L,-172,-165,7.5,8
603,MIN,SDIAMOND-L,125,110,9,8.5
603,CLE,JMASTERSN-R,-145,-130,9,8.5
603,TEX,MHARRISON-L,-107,-110,8,8
603,LAA,DHAREN-R,-113,-110,8,8
604,STL,KLOHSE-R,-125,-107,8.5,8.5
604,NYM,DGEE-R,105,-113,8.5,8.5
604,CUB,SAMARDZIJA-R,127,116,7,6.5
604,SFO,VOGELSONG-R,-147,-136,7,6.5
604,LOS,CKERSHAW-L,-130,-120,7,6.5
604,PHI,VWORLEY-R,110,100,7,6.5
604,COL,CFRIEDRCH-L,110,103,9.5,10
604,ARI,JSAUNDERS-L,-130,-123,9.5,10
604,MIN,CDEVRIES-R,119,118,9.5,9.5
604,KAN,WSMITH-L,-139,-138,9.5,9.5
604,TEX,SFELDMAN-R,-132,-128,7.5,7.5
604,OAK,JPARKER-R,112,108,7.5,7.5
604,SEA,JVARGAS-L,129,130,7.5,7.5
604,LAA,ESANTANA-R,-149,-150,7.5,7.5
605,NYM,CYOUNG-R,134,135,7,7.5
605,WAS,ZIMMERMANN-R,-154,-155,7,7.5
605,LOS,BILLINGSLY-R,152,160,7,6.5
605,PHI,CLEE-L,-172,-180,7,6.5
605,PIT,ABURNETT-R,127,130,7.5,7.5
605,CIN,HBAILEY-R,-147,-150,7.5,7.5
605,ATL,THUDSON-R,110,112,7,7.5
605,MIA,ASANCHEZ-R,-130,-132,7,7.5
605,STL,JGARCIA-L,-145,-136,8.5,8.5
605,HOU,LHARRELL-R,125,116,8.5,8.5
605,CUB,RDEMPSTER-R,122,135,7,7
605,MIL,YGALLARDO-R,-142,-155,7,7
605,COL,JGUTHRIE-R,122,137,9.5,9.5
605,ARI,IKENNEDY-R,-142,-157,9.5,9.5
605,SFO,TLINCECUM-R,-109,-116,6,6
605,SDG,ABASS-R,-111,-104,6,6
605,TAM,JSHIELDS-R,105,112,8.5,8.5
605,NYY,APETTITTE-L,-125,-132,8.5,8.5
605,CLE,UJIMENEZ-R,130,138,9,9
605,DET,DSMYLY-L,-150,-158,9,9
605,BAL,JHAMMEL-R,140,152,9,8.5
605,BOS,JLESTER-L,-160,-172,9,8.5
605,MIN,FLIRIANO-L,118,106,8.5,8.5
605,KAN,BCHEN-L,-138,-126,8.5,8.5
605,TOR,RROMERO-L,-107,-113,8.5,8
605,CWS,PHUMBER-R,-113,-107,8.5,8
605,SEA,BBEAVAN-R,130,130,8,8
605,LAA,GRICHARDS-R,-150,-150,8,8
605,TEX,DHOLLAND-L,-160,-164,7.5,7.5
605,OAK,TBLACKLEY-L,140,144,7.5,7.5
606,SFO,BUMGARNER-L,-122,-120,6,6
606,SDG,CRICHARD-L,102,100,6,6
606,LOS,CCAPUANO-L,-110,-113,8,7.5
606,PHI,KKENDRICK-R,-110,-107,8,7.5
606,NYM,JHEFNER-R,145,130,8,8
606,WAS,EJACKSON-R,-165,-150,8,8
606,ATL,RDELGADO-R,130,130,8,8.5
606,MIA,JJOHNSON-R,-150,-150,8,8.5
606,PIT,BLINCOLN-R,163,160,7,7.5
606,CIN,JCUETO-R,-183,-180,7,7.5
606,STL,WAINWRIGHT-R,-130,-137,8,8
606,HOU,BNORRIS-R,110,117,8,8
606,CUB,PMAHOLM-L,170,170,7.5,7.5
606,MIL,ZGREINKE-R,-200,-200,7.5,7.5
606,COL,JOUTMAN-L,120,124,9.5,10
606,ARI,WMILEY-L,-140,-144,9.5,10
606,TAM,ACOBB-R,125,114,9.5,9
606,NYY,INOVA-R,-145,-134,9.5,9
606,CLE,JGOMEZ-R,130,140,9,9
606,DET,MSCHERZER-R,-150,-160,9,9
606,BAL,WCHEN-L,142,152,9,8.5
606,BOS,JBECKETT-R,-162,-172,9,8.5
606,TOR,BMORROW-R,-110,-122,8.5,8.5
606,CWS,JQUINTANA-L,-110,102,8.5,8.5
606,MIN,BLACKBURN-R,145,150,8.5,8.5
606,KAN,FPAULINO-R,-165,-170,8.5,8.5
606,TEX,CLEWIS-R,-152,-152,7.5,7.5
606,OAK,BCOLON-R,132,132,7.5,7.5
606,SEA,HNOESI-R,136,142,8,8
606,LAA,JWILLIAMS-R,-156,-162,8,8
607,NYM,RDICKEY-R,-125,-124,7.5,7.5
607,WAS,CWANG-R,105,104,7.5,7.5
607,LOS,AHARANG-R,160,170,7.5,7
607,PHI,CHAMELS-L,-180,-190,7.5,7
607,CUB,MGARZA-R,-110,101,8,8
607,MIL,RWOLF-L,-110,-121,8,8
607,SFO,MCAIN-R,-145,-154,6,6.5
607,SDG,JMARQUIS-R,125,134,6,6.5
607,PIT,KCORREIA-R,140,142,8.5,8.5
607,CIN,MLEAKE-R,-160,-162,8.5,8.5
607,ATL,MMINOR-L,125,113,8.5,8.5
607,MIA,MBUEHRLE-L,-145,-133,8.5,8.5
607,STL,LLYNN-R,-165,-150,8.5,8
607,HOU,JHAPP-L,145,130,8.5,8
607,CLE,DLOWE-R,-110,103,9.5,9.5
607,DET,CCROSBY-L,-110,-123,9.5,9.5
607,TEX,YDARVISH-R,-165,-154,7.5,7.5
607,OAK,BMCCARTHY-R,145,134,7.5,7.5
607,TAM,DPRICE-L,130,124,7.5,8
607,NYY,CSABATHIA-L,-150,-144,7.5,8
607,BAL,BMATUSZ-L,130,135,9.5,9
607,BOS,CBUCHHOLZ-R,-150,-155,9.5,9
607,TOR,HALVAREZ-R,140,124,8.5,8.5
607,CWS,JPEAVY-R,-160,-144,8.5,8.5
608,SDG,EVOLQUEZ-R,130,136,7.5,8
608,MIL,SMARCUM-R,-150,-156,7.5,8
608,KAN,LHOCHEVAR-R,130,110,7.5,7
608,PIT,EBEDARD-L,-150,-130,7.5,7
608,PHI,JBLANTON-R,105,101,9.5,9
608,BAL,JARRIETA-R,-125,-121,9.5,9
608,NYM,JSANTANA-L,110,130,8.5,9
608,NYY,HKURODA-R,-130,-150,8.5,9
608,WAS,STRASBURG-R,-130,-113,8,8
608,BOS,FDOUBRONT-L,110,-107,8,8
608,DET,RPORCELLO-R,120,110,9,9
608,CIN,MLATOS-R,-140,-130,9,9
608,TAM,HELLICKSON-R,-105,-107,7.5,8
608,MIA,RNOLASCO-R,-115,-113,7.5,8
608,TOR,KDRABEK-R,155,146,8,8
608,ATL,BBEACHY-R,-175,-166,8,8
608,HOU,WRODRIGUZ-L,125,140,8.5,8
608,CWS,GFLOYD-R,-145,-160,8.5,8
608,CUB,TWOOD-L,120,113,8.5,9
608,MIN,PWALTERS-R,-140,-133,8.5,9
608,CLE,JTOMLIN-R,135,105,9,9
608,STL,WESTBROOK-R,-155,-125,9,9
608,LAA,CWILSON-L,-150,-150,9.5,10
608,COL,AWHITE-R,130,130,9.5,10
608,OAK,TMILONE-L,140,130,9,9.5
608,ARI,DHUDSON-R,-160,-150,9,9.5
608,LOS,NEOVALDI-R,-115,101,7.5,7.5
608,SEA,KMILLWOOD-R,-105,-121,7.5,7.5
608,TEX,MHARRISON-L,-135,-165,7.5,7.5
608,SFO,BZITO-L,115,145,7.5,7.5
609,SDG,ACASHNER-R,119,130,8.5,9
609,MIL,MFIERS-R,-139,-150,8.5,9
609,CUB,SAMARDZIJA-R,-105,124,8,8
609,MIN,SDIAMOND-L,-115,-144,8,8
609,TEX,SFELDMAN-R,-113,-110,8,7.5
609,SFO,VOGELSONG-R,-107,-110,8,7.5
609,WAS,GGONZALEZ-L,-114,-110,8.5,9.5
609,BOS,MATSUZAKA-R,-106,-110,8.5,9.5
609,PHI,VWORLEY-R,-113,-109,9,9.5
609,BAL,THUNTER-R,-107,-111,9,9.5
609,TOR,DHUTCHISN-R,125,119,8.5,8
609,ATL,THANSON-R,-145,-139,8.5,8
609,DET,VERLANDER-R,-143,-156,7.5,8
609,CIN,BARROYO-R,123,136,7.5,8
609,LAA,DHAREN-R,-134,-150,9.5,10.5
609,COL,JFRANCIS-L,114,130,9.5,10.5
609,HOU,JLYLES-R,175,200,8.5,9
609,CWS,CSALE-L,-205,-230,8.5,9
609,NYM,DGEE-R,130,153,9.5,10
609,NYY,PHUGHES-R,-150,-173,9.5,10
609,KAN,VMAZZARO-R,135,124,7.5,7.5
609,PIT,JMCDONALD-R,-155,-144,7.5,7.5
609,CLE,JMASTERSN-R,118,116,8.5,9
609,STL,KLOHSE-R,-138,-136,8.5,9
609,TAM,MMOORE-L,115,-107,7.5,8
609,MIA,CZAMBRANO-R,-135,-113,7.5,8
609,LOS,CKERSHAW-L,-135,-133,6.5,6.5
609,SEA,JVARGAS-L,115,113,6.5,6.5
609,OAK,JPARKER-R,120,122,9,9.5
609,ARI,TCAHILL-R,-140,-142,9,9.5
610,SDG,ABASS-R,134,142,8,9
610,MIL,YGALLARDO-R,-154,-162,8,9
610,NYM,JNIESE-L,155,161,9,9.5
610,NYY,APETTITTE-L,-175,-181,9,9.5
610,DET,DSMYLY-L,105,104,9,9
610,CIN,HBAILEY-R,-125,-124,9,9
610,TAM,JSHIELDS-R,102,-105,7.5,7.5
610,MIA,ASANCHEZ-R,-122,-115,7.5,7.5
610,TOR,RROMERO-L,-113,-113,8.5,8.5
610,ATL,JTEHERAN-R,-107,-107,8.5,8.5
610,KAN,BCHEN-L,110,107,7,7.5
610,PIT,ABURNETT-R,-130,-127,7,7.5
610,PHI,CLEE-L,-125,-141,8,8.5
610,BAL,JHAMMEL-R,105,121,8,8.5
610,WAS,ZIMMERMANN-R,118,142,9,9
610,BOS,JLESTER-L,-138,-162,9,9
610,HOU,LHARRELL-R,134,154,9.5,10
610,CWS,PHUMBER-R,-154,-174,9.5,10
610,CUB,RDEMPSTER-R,-110,120,8,8.5
610,MIN,FLIRIANO-L,-110,-140,8,8.5
610,CLE,UJIMENEZ-R,102,-112,9,9.5
610,STL,JKELLY-R,-122,-108,9,9.5
610,LAA,ESANTANA-R,-114,-102,10,10.5
610,COL,CFRIEDRCH-L,-106,-118,10,10.5
610,TEX,AOGANDO-R,-123,-130,7.5,8
610,SFO,TLINCECUM-R,103,110,7.5,8
610,OAK,TBLACKLEY-L,116,132,9.5,9
610,ARI,JSAUNDERS-L,-136,-152,9.5,9
610,LOS,BILLINGSLY-R,-113,-105,8,7.5
610,SEA,BBEAVAN-R,-107,-105,8,7.5
611,WAS,EJACKSON-R,125,144,8,8
611,TOR,BMORROW-R,-145,-164,8,8
611,NYY,INOVA-R,-107,-115,9,9
611,ATL,RDELGADO-R,-113,-105,9,9
611,BOS,JBECKETT-R,-105,-110,8,7.5
611,MIA,JJOHNSON-R,-105,-110,8,7.5
611,LAA,GRICHARDS-R,-102,-111,7,7.5
611,LOS,CCAPUANO-L,-118,-109,7,7.5
612,HOU,BNORRIS-R,140,150,6.5,6.5
612,SFO,BUMGARNER-L,-160,-170,6.5,6.5
612,WAS,CWANG-R,125,135,9.5,9
612,TOR,HALVAREZ-R,-145,-155,9.5,9
612,PIT,BLINCOLN-R,140,124,8.5,8.5
612,BAL,WCHEN-L,-160,-144,8.5,8.5
612,NYM,CYOUNG-R,135,145,8,8
612,TAM,ACOBB-R,-155,-165,8,8
612,NYY,CSABATHIA-L,-165,-165,8.5,8
612,ATL,MMINOR-L,145,145,8.5,8
612,BOS,CBUCHHOLZ-R,100,-108,8.5,8
612,MIA,MBUEHRLE-L,-120,-112,8.5,8
612,CLE,JGOMEZ-R,145,135,8.5,9
612,CIN,JCUETO-R,-165,-155,8.5,9
